"caller","callee","timestamp","duration"
"089-1000124","089-1000007","2016-01-20 08:11",62.0
"089-1000124","089-1000007","2016-01-20 08:11",47.0
"089-1000124","089-1000079","2016-2-6 2:51",6.0
"089-1000124","089-1000079","2016-2-6 7:09",128.0
"089-1000124","089-1000079","2016-2-6 2:51",20.0
"089-1000124","089-1000105","2016-01-24 05:39",171.0
"089-1000124","089-1000128","2016-02-22 12:37",100.0
"089-1000124","089-1000212","2016-1-2 5:01",35.0
"089-1000124","089-1000232","2016-1-5 2:16",2.0
"089-1000124","089-1000272","2016-2-4 14:34",34.0
"089-1000124","089-1000278","2016-01-29 01:18",46.0
"089-1000124","089-1000326","2016-1-11 21:09",25.0
"089-1000124","089-1000335","2016-1-8 6:14",230.0
"089-1000124","089-1000338","2016-01-20 14:30",152.0
"089-1000124","089-1000392","2016-1-1 5:38",19.0
"089-1000124","089-1000402","2016-01-29 11:45",56.0
"089-1000124","089-1000427","2016-02-13 07:49",37.0
"089-1000124","089-1000454","2016-2-7 5:35",296.0
"089-1000124","089-1000483","2016-01-17 00:08",9.0
"089-1000124","089-1000007","2016-01-20 08:11",76.0
"089-1000124","089-1000018","2016-02-15 05:09",262.0
"089-1000124","089-1000079","2016-2-6 2:51",8.0
"089-1000124","089-1000079","2016-2-6 7:09",20.0
"089-1000124","089-1000095","2016-1-10 14:04",176.0
"089-1000124","089-1000105","2016-01-24 05:39",332.0
"089-1000124","089-1000128","2016-02-22 12:37",259.0
"089-1000124","089-1000472","2016-01-19 20:29",522.0
"089-1000124","089-1000128","2016-02-22 12:37",546.0
"089-1000124","089-1000454","2016-2-7 5:35",517.0
"089-1000124","089-1000363","2016-01-18 19:58",191.0
"089-1000124","089-1000251","2016-1-11 9:05",450.0
"089-1000124","089-1000007","2016-01-20 08:11",88.0
"089-1000125","089-1000046","2016-01-26 23:31",24.0
"089-1000125","089-1000112","2016-2-6 20:28",53.0
"089-1000125","089-1000118","2016-1-1 11:16",45.0
"089-1000125","089-1000141","2016-01-27 11:29",2.0
"089-1000125","089-1000207","2016-01-31 13:32",231.0
"089-1000125","089-1000294","2016-01-18 17:35",434.0
"089-1000125","089-1000308","2016-1-3 16:55",48.0
"089-1000125","089-1000329","2016-01-18 05:32",472.0
"089-1000125","089-1000360","2016-01-19 23:36",32.0
"089-1000125","089-1000391","2016-02-25 07:47",17.0
"089-1000125","089-1000409","2016-02-13 04:13",488.0
"089-1000125","089-1000469","2016-1-8 16:42",5.0
"089-1000125","089-1000469","2016-01-24 21:06",14.0
"089-1000125","089-1000469","2016-1-8 16:42",10.0
"089-1000125","089-1000046","2016-01-26 23:31",252.0
"089-1000125","089-1000112","2016-2-6 20:28",46.0
"089-1000125","089-1000118","2016-1-1 11:16",29.0
"089-1000125","089-1000141","2016-01-27 11:29",17.0
"089-1000125","089-1000225","2016-2-1 23:55",461.0
"089-1000125","089-1000308","2016-1-3 16:55",158.0
"089-1000125","089-1000141","2016-01-27 11:29",432.0
"089-1000126","089-1000038","2016-1-12 11:59",187.0
"089-1000126","089-1000081","2016-1-9 11:16",4.0
"089-1000126","089-1000081","2016-1-9 11:16",4.0
"089-1000126","089-1000114","2016-2-5 23:24",81.0
"089-1000126","089-1000131","2016-2-6 7:35",8.0
"089-1000126","089-1000198","2016-1-11 23:35",203.0
"089-1000126","089-1000298","2016-02-14 17:29",268.0
"089-1000126","089-1000355","2016-02-13 10:21",32.0
"089-1000126","089-1000437","2016-1-5 10:46",54.0
"089-1000126","089-1000051","2016-2-10 3:52",16.0
"089-1000126","089-1000131","2016-2-6 7:35",41.0
"089-1000126","089-1000153","2016-2-12 20:08",287.0
"089-1000126","089-1000168","2016-01-17 05:26",45.0
"089-1000126","089-1000175","2016-01-29 03:42",322.0
"089-1000126","089-1000131","2016-2-6 7:35",54.0
"089-1000126","089-1000081","2016-1-9 11:16",11.0
"089-1000127","089-1000027","2016-1-5 7:41",148.0
"089-1000127","089-1000087","2016-02-21 22:19",328.0
"089-1000127","089-1000090","2016-01-16 22:28",19.0
"089-1000127","089-1000110","2016-1-9 4:12",19.0
"089-1000127","089-1000145","2016-02-23 12:22",224.0
"089-1000127","089-1000289","2016-2-7 11:41",58.0
"089-1000127","089-1000289","2016-2-7 11:41",48.0
"089-1000127","089-1000304","2016-02-17 04:27",11.0
"089-1000127","089-1000319","2016-2-10 23:35",47.0
"089-1000127","089-1000354","2016-1-10 17:50",91.0
"089-1000127","089-1000354","2016-1-10 17:50",69.0
"089-1000127","089-1000417","2016-1-1 1:45",293.0
"089-1000127","089-1000474","2016-2-2 0:28",59.0
"089-1000127","089-1000497","2016-01-23 10:25",119.0
"089-1000127","089-1000100","2016-02-13 06:58",88.0
"089-1000127","089-1000145","2016-02-23 12:22",183.0
"089-1000127","089-1000184","2016-02-16 02:15",226.0
"089-1000128","089-1000039","2016-01-21 20:48",125.0
"089-1000128","089-1000040","2016-01-26 10:50",253.0
"089-1000128","089-1000124","2016-2-5 18:47",2.0
"089-1000128","089-1000316","2016-01-19 17:11",8.0
"089-1000128","089-1000330","2016-01-13 14:48",188.0
"089-1000128","089-1000425","2016-1-4 14:24",454.0
"089-1000128","089-1000039","2016-01-21 20:48",4.0
"089-1000128","089-1000080","2016-01-17 13:52",138.0
"089-1000128","089-1000085","2016-1-8 14:29",219.0
"089-1000128","089-1000146","2016-2-6 7:06",243.0
"089-1000129","089-1000007","2016-01-23 13:46",101.0
"089-1000129","089-1000066","2016-1-5 1:49",28.0
"089-1000129","089-1000066","2016-1-5 1:49",13.0
"089-1000129","089-1000096","2016-01-31 23:04",177.0
"089-1000129","089-1000103","2016-02-13 21:51",274.0
"089-1000129","089-1000185","2016-01-23 03:56",367.0
"089-1000129","089-1000253","2016-01-17 13:23",23.0
"089-1000129","089-1000253","2016-01-17 13:23",55.0
"089-1000129","089-1000263","2016-02-19 07:51",12.0
"089-1000129","089-1000300","2016-01-20 03:36",99.0
"089-1000129","089-1000303","2016-01-28 01:23",18.0
"089-1000129","089-1000339","2016-02-20 15:14",196.0
"089-1000129","089-1000411","2016-02-22 06:25",354.0
"089-1000129","089-1000485","2016-01-28 19:57",287.0
"089-1000129","089-1000007","2016-01-23 13:46",118.0
"089-1000129","089-1000028","2016-02-25 11:31",69.0
"089-1000129","089-1000066","2016-1-5 1:49",29.0
"089-1000129","089-1000066","2016-1-5 1:49",25.0
"089-1000129","089-1000093","2016-01-29 21:56",56.0
"089-1000129","089-1000096","2016-01-31 23:04",80.0
"089-1000129","089-1000103","2016-02-13 21:51",102.0
"089-1000129","089-1000185","2016-01-23 03:56",169.0
"089-1000129","089-1000253","2016-01-17 13:23",68.0
"089-1000129","089-1000314","2016-1-1 23:02",76.0
"089-1000129","089-1000093","2016-01-29 21:56",92.0
"089-1000130","089-1000018","2016-01-21 08:14",27.0
"089-1000130","089-1000018","2016-01-21 08:14",78.0
"089-1000130","089-1000037","2016-01-14 20:55",428.0
"089-1000130","089-1000111","2016-02-20 14:00",254.0
"089-1000130","089-1000158","2016-02-18 11:57",220.0
"089-1000130","089-1000186","2016-02-14 22:44",122.0
"089-1000130","089-1000188","2016-01-15 09:52",88.0
"089-1000130","089-1000232","2016-02-18 14:40",132.0
"089-1000130","089-1000347","2016-02-22 08:37",7.0
"089-1000130","089-1000351","2016-2-8 10:46",58.0
"089-1000130","089-1000374","2016-1-3 1:59",255.0
"089-1000130","089-1000423","2016-01-18 02:00",93.0
"089-1000130","089-1000484","2016-02-20 08:59",4.0
"089-1000130","089-1000484","2016-02-20 08:59",19.0
"089-1000130","089-1000018","2016-01-21 08:14",71.0
"089-1000130","089-1000037","2016-01-14 20:55",388.0
"089-1000130","089-1000108","2016-01-15 22:03",100.0
"089-1000130","089-1000111","2016-02-20 14:00",219.0
"089-1000130","089-1000158","2016-02-18 11:57",372.0
"089-1000130","089-1000374","2016-1-3 1:59",378.0
"089-1000130","089-1000092","2016-2-11 15:51",262.0
"089-1000131","089-1000040","2016-02-26 06:21",407.0
"089-1000131","089-1000185","2016-01-15 08:36",21.0
"089-1000131","089-1000192","2016-02-20 14:39",78.0
"089-1000131","089-1000286","2016-02-18 03:31",4.0
"089-1000131","089-1000306","2016-01-17 06:12",492.0
"089-1000131","089-1000383","2016-1-9 2:23",7.0
"089-1000131","089-1000395","2016-01-29 11:03",56.0
"089-1000131","089-1000422","2016-01-20 13:02",323.0
"089-1000131","089-1000423","2016-01-28 05:09",351.0
"089-1000131","089-1000492","2016-1-5 19:52",441.0
"089-1000131","089-1000040","2016-02-26 06:21",528.0
"089-1000131","089-1000060","2016-02-25 23:26",87.0
"089-1000131","089-1000098","2016-01-25 17:37",242.0
"089-1000131","089-1000169","2016-01-25 04:44",75.0
"089-1000131","089-1000181","2016-01-24 14:43",453.0
"089-1000131","089-1000192","2016-02-20 14:39",69.0
"089-1000131","089-1000276","2016-2-6 15:57",329.0
"089-1000131","089-1000414","2016-1-7 14:21",567.0
"089-1000132","089-1000000","2016-02-24 03:56",95.0
"089-1000132","089-1000000","2016-02-24 03:56",22.0
"089-1000132","089-1000049","2016-01-13 12:56",30.0
"089-1000132","089-1000049","2016-01-13 12:56",8.0
"089-1000132","089-1000093","2016-02-20 11:45",65.0
"089-1000132","089-1000101","2016-02-13 22:50",284.0
"089-1000132","089-1000104","2016-02-27 03:31",208.0
"089-1000132","089-1000133","2016-02-23 23:56",381.0
"089-1000132","089-1000181","2016-01-27 04:29",401.0
"089-1000132","089-1000335","2016-2-10 5:39",231.0
"089-1000132","089-1000346","2016-1-2 13:20",178.0
"089-1000132","089-1000438","2016-01-22 02:54",48.0
"089-1000132","089-1000448","2016-2-1 14:01",476.0
"089-1000132","089-1000486","2016-1-5 13:43",25.0
"089-1000132","089-1000486","2016-1-5 13:43",47.0
"089-1000132","089-1000032","2016-1-11 11:23",94.0
"089-1000132","089-1000048","2016-1-6 13:22",176.0
"089-1000132","089-1000066","2016-01-13 17:33",223.0
"089-1000132","089-1000101","2016-02-13 22:50",314.0
"089-1000132","089-1000133","2016-02-23 23:56",339.0
"089-1000132","089-1000049","2016-01-13 12:56",31.0
"089-1000132","089-1000201","2016-02-17 09:53",496.0
"089-1000132","089-1000314","2016-01-20 01:13",567.0
"089-1000133","089-1000025","2016-01-19 04:36",30.0
"089-1000133","089-1000035","2016-01-15 11:29",336.0
"089-1000133","089-1000037","2016-02-17 12:20",339.0
"089-1000133","089-1000039","2016-02-14 14:56",108.0
"089-1000133","089-1000051","2016-01-15 04:26",57.0
"089-1000133","089-1000059","2016-01-18 20:15",26.0
"089-1000133","089-1000059","2016-01-18 20:15",15.0
"089-1000133","089-1000187","2016-2-6 18:04",37.0
"089-1000133","089-1000323","2016-01-16 10:32",167.0
"089-1000133","089-1000377","2016-01-15 16:03",40.0
"089-1000133","089-1000377","2016-01-25 05:28",18.0
"089-1000133","089-1000035","2016-01-15 11:29",61.0
"089-1000133","089-1000039","2016-1-5 7:53",214.0
"089-1000133","089-1000039","2016-02-14 14:56",152.0
"089-1000133","089-1000051","2016-01-15 04:26",26.0
"089-1000133","089-1000059","2016-01-18 20:15",99.0
"089-1000133","089-1000480","2016-01-13 18:36",471.0
"089-1000133","089-1000377","2016-01-15 16:03",150.0
"089-1000134","089-1000003","2016-2-4 19:49",174.0
"089-1000134","089-1000041","2016-02-27 06:04",149.0
"089-1000134","089-1000144","2016-1-10 18:12",54.0
"089-1000134","089-1000179","2016-02-15 15:18",147.0
"089-1000134","089-1000200","2016-1-9 5:07",387.0
"089-1000134","089-1000278","2016-1-1 4:07",238.0
"089-1000134","089-1000360","2016-2-2 6:16",62.0
"089-1000134","089-1000375","2016-1-8 5:11",101.0
"089-1000134","089-1000430","2016-02-28 05:41",391.0
"089-1000134","089-1000445","2016-01-28 20:46",62.0
"089-1000134","089-1000003","2016-2-4 19:49",112.0
"089-1000134","089-1000035","2016-2-10 11:02",390.0
"089-1000134","089-1000047","2016-01-25 20:00",154.0
"089-1000134","089-1000081","2016-2-7 0:49",59.0
"089-1000134","089-1000143","2016-1-3 15:29",99.0
"089-1000134","089-1000144","2016-1-10 18:12",49.0
"089-1000134","089-1000144","2016-1-10 18:12",86.0
"089-1000134","089-1000179","2016-02-15 15:18",190.0
"089-1000134","089-1000336","2016-1-11 11:44",218.0
"089-1000134","089-1000242","2016-02-13 14:25",430.0
"089-1000134","089-1000326","2016-01-26 11:27",261.0
"089-1000135","089-1000008","2016-01-17 01:24",254.0
"089-1000135","089-1000036","2016-02-20 10:28",184.0
"089-1000135","089-1000070","2016-02-14 10:35",304.0
"089-1000135","089-1000124","2016-02-15 11:20",14.0
"089-1000135","089-1000185","2016-01-17 04:53",303.0
"089-1000135","089-1000207","2016-01-25 03:36",145.0
"089-1000135","089-1000320","2016-2-10 19:37",174.0
"089-1000135","089-1000343","2016-02-26 15:21",157.0
"089-1000135","089-1000354","2016-1-1 9:50",15.0
"089-1000135","089-1000354","2016-1-1 9:50",21.0
"089-1000135","089-1000497","2016-02-29 10:03",13.0
"089-1000135","089-1000028","2016-02-25 05:56",71.0
"089-1000135","089-1000036","2016-02-20 10:28",236.0
"089-1000135","089-1000053","2016-01-19 16:44",147.0
"089-1000135","089-1000104","2016-02-27 13:40",363.0
"089-1000135","089-1000230","2016-01-20 07:00",38.0
"089-1000135","089-1000070","2016-02-14 10:35",566.0
"089-1000135","089-1000187","2016-02-28 09:11",301.0
"089-1000135","089-1000376","2016-02-25 07:45",174.0
"089-1000135","089-1000333","2016-2-6 6:38",255.0
"089-1000136","089-1000044","2016-01-26 11:20",162.0
"089-1000136","089-1000158","2016-1-11 8:00",93.0
"089-1000136","089-1000209","2016-02-22 00:31",26.0
"089-1000136","089-1000251","2016-2-1 17:55",156.0
"089-1000136","089-1000363","2016-01-29 12:07",49.0
"089-1000136","089-1000387","2016-02-16 01:53",82.0
"089-1000136","089-1000466","2016-01-26 18:24",12.0
"089-1000136","089-1000473","2016-01-25 13:53",300.0
"089-1000136","089-1000477","2016-02-21 14:41",37.0
"089-1000136","089-1000484","2016-1-2 3:08",48.0
"089-1000136","089-1000490","2016-2-1 8:51",133.0
"089-1000136","089-1000398","2016-2-4 6:34",105.0
"089-1000137","089-1000067","2016-01-27 02:22",193.0
"089-1000137","089-1000115","2016-2-5 7:22",19.0
"089-1000137","089-1000170","2016-01-20 16:48",463.0
"089-1000137","089-1000193","2016-1-4 18:14",18.0
"089-1000137","089-1000330","2016-01-28 07:22",296.0
"089-1000137","089-1000364","2016-02-25 04:54",57.0
"089-1000137","089-1000413","2016-2-6 10:58",81.0
"089-1000137","089-1000006","2016-1-12 5:24",117.0
"089-1000137","089-1000043","2016-2-5 16:24",1.0
"089-1000137","089-1000067","2016-01-27 02:22",34.0
"089-1000137","089-1000170","2016-01-20 16:48",185.0
"089-1000137","089-1000500","2016-01-26 08:03",538.0
"089-1000137","089-1000364","2016-02-25 04:54",165.0
"089-1000137","089-1000330","2016-01-28 07:22",569.0
"089-1000138","089-1000036","2016-01-15 20:50",20.0
"089-1000138","089-1000093","2016-01-24 15:29",2.0
"089-1000138","089-1000254","2016-01-29 15:18",82.0
"089-1000138","089-1000287","2016-1-8 20:17",270.0
"089-1000138","089-1000335","2016-1-2 7:15",320.0
"089-1000138","089-1000169","2016-01-31 18:39",22.0
"089-1000138","089-1000364","2016-01-24 14:00",430.0
"089-1000138","089-1000360","2016-1-9 9:24",503.0
"089-1000138","089-1000050","2016-2-11 5:23",378.0
"089-1000138","089-1000093","2016-01-24 15:29",383.0
"089-1000139","089-1000006","2016-2-11 20:13",52.0
"089-1000139","089-1000077","2016-01-19 07:45",77.0
"089-1000139","089-1000110","2016-02-15 18:14",4.0
"089-1000139","089-1000127","2016-1-12 3:43",405.0
"089-1000139","089-1000146","2016-1-2 4:42",61.0
"089-1000139","089-1000156","2016-01-14 01:26",1.0
"089-1000139","089-1000158","2016-02-25 07:14",81.0
"089-1000139","089-1000158","2016-02-25 07:14",68.0
"089-1000139","089-1000171","2016-02-17 09:42",300.0
"089-1000139","089-1000182","2016-02-22 02:49",225.0
"089-1000139","089-1000243","2016-1-11 20:34",32.0
"089-1000139","089-1000332","2016-2-7 18:37",86.0
"089-1000139","089-1000344","2016-1-1 6:05",196.0
"089-1000139","089-1000413","2016-02-19 23:06",15.0
"089-1000139","089-1000490","2016-2-10 22:16",202.0
"089-1000139","089-1000127","2016-1-12 3:43",416.0
"089-1000139","089-1000146","2016-1-2 4:42",399.0
"089-1000139","089-1000171","2016-02-17 09:42",98.0
"089-1000139","089-1000344","2016-1-1 6:05",237.0
"089-1000139","089-1000004","2016-02-16 08:19",98.0
"089-1000140","089-1000037","2016-2-5 18:11",323.0
"089-1000140","089-1000075","2016-02-27 20:12",147.0
"089-1000140","089-1000211","2016-02-18 03:28",133.0
"089-1000140","089-1000317","2016-2-4 19:41",204.0
"089-1000140","089-1000389","2016-02-16 16:06",50.0
"089-1000140","089-1000461","2016-01-25 05:39",48.0
"089-1000140","089-1000464","2016-02-25 02:31",351.0
"089-1000140","089-1000026","2016-01-30 02:24",67.0
"089-1000140","089-1000182","2016-01-20 06:23",284.0
"089-1000140","089-1000389","2016-02-16 16:06",56.0
"089-1000140","089-1000117","2016-02-13 12:47",225.0
"089-1000140","089-1000203","2016-2-4 10:00",176.0
"089-1000140","089-1000464","2016-02-25 02:31",365.0
"089-1000141","089-1000093","2016-01-27 03:34",3.0
"089-1000141","089-1000095","2016-1-10 5:17",253.0
"089-1000141","089-1000175","2016-01-14 14:47",56.0
"089-1000141","089-1000240","2016-01-17 01:37",74.0
"089-1000141","089-1000249","2016-01-22 03:35",357.0
"089-1000141","089-1000367","2016-02-14 16:26",232.0
"089-1000141","089-1000419","2016-01-31 07:36",11.0
"089-1000141","089-1000425","2016-02-21 22:19",101.0
"089-1000141","089-1000425","2016-02-21 22:19",13.0
"089-1000141","089-1000458","2016-02-23 08:43",8.0
"089-1000141","089-1000095","2016-1-10 5:17",190.0
"089-1000141","089-1000148","2016-1-11 6:05",8.0
"089-1000141","089-1000175","2016-01-14 14:47",68.0
"089-1000141","089-1000093","2016-01-27 03:34",16.0
"089-1000141","089-1000458","2016-02-23 08:43",228.0
"089-1000141","089-1000222","2016-1-11 10:34",59.0
"089-1000142","089-1000009","2016-1-2 16:30",107.0
"089-1000142","089-1000015","2016-1-2 6:49",49.0
"089-1000142","089-1000054","2016-2-10 3:06",81.0
"089-1000142","089-1000059","2016-1-5 22:43",327.0
"089-1000142","089-1000066","2016-2-5 10:00",539.0
"089-1000142","089-1000092","2016-2-10 10:21",14.0
"089-1000142","089-1000139","2016-02-26 21:41",23.0
"089-1000142","089-1000151","2016-1-6 15:45",82.0
"089-1000142","089-1000424","2016-1-8 23:01",2.0
"089-1000142","089-1000428","2016-1-11 18:32",49.0
"089-1000142","089-1000464","2016-02-19 01:19",65.0
"089-1000142","089-1000009","2016-1-2 16:30",378.0
"089-1000142","089-1000011","2016-2-4 6:04",218.0
"089-1000142","089-1000054","2016-2-10 3:06",95.0
"089-1000142","089-1000066","2016-2-5 10:00",299.0
"089-1000142","089-1000096","2016-02-18 16:22",59.0
"089-1000142","089-1000139","2016-02-26 21:41",29.0
"089-1000142","089-1000437","2016-02-16 19:09",178.0
"089-1000142","089-1000059","2016-1-5 22:43",497.0
"089-1000142","089-1000269","2016-1-2 22:19",175.0
"089-1000142","089-1000139","2016-02-26 21:41",84.0
"089-1000142","089-1000092","2016-2-10 10:21",31.0
"089-1000142","089-1000489","2016-1-11 21:51",270.0
"089-1000143","089-1000044","2016-1-9 9:37",103.0
"089-1000143","089-1000060","2016-2-4 16:21",15.0
"089-1000143","089-1000079","2016-02-19 11:09",383.0
"089-1000143","089-1000085","2016-02-23 16:03",26.0
"089-1000143","089-1000085","2016-02-23 16:03",34.0
"089-1000143","089-1000094","2016-01-30 17:45",8.0
"089-1000143","089-1000100","2016-02-24 22:03",29.0
"089-1000143","089-1000133","2016-02-17 03:57",6.0
"089-1000143","089-1000136","2016-2-6 4:31",163.0
"089-1000143","089-1000242","2016-02-20 19:13",427.0
"089-1000143","089-1000292","2016-2-12 16:43",135.0
"089-1000143","089-1000301","2016-02-17 11:42",89.0
"089-1000143","089-1000307","2016-2-6 14:22",132.0
"089-1000143","089-1000325","2016-1-7 11:15",4.0
"089-1000143","089-1000405","2016-01-23 06:16",257.0
"089-1000143","089-1000429","2016-2-12 22:16",68.0
"089-1000143","089-1000446","2016-2-1 8:59",6.0
"089-1000143","089-1000456","2016-02-20 11:56",249.0
"089-1000143","089-1000460","2016-01-21 04:12",328.0
"089-1000143","089-1000031","2016-01-31 12:28",237.0
"089-1000143","089-1000034","2016-2-5 11:48",256.0
"089-1000143","089-1000060","2016-2-4 16:21",191.0
"089-1000143","089-1000094","2016-01-30 17:45",5.0
"089-1000143","089-1000094","2016-01-30 17:45",2.0
"089-1000143","089-1000136","2016-2-6 4:31",8.0
